ARTICLE_ID,ENTITY,GIVEN_MAIN_ROLE,GIVEN_SUB_ROLES,PRED_M,PRED_S,CONTEXT
EN_CC_200221.txt,USAID,Antagonist,['Conspirator'],protagonist,Exploited,"and that after the end of the USSR this all somehow resulted in the ( typical ) looting Russia on a massive scale with the help of Al Gores buddy Larry Summers , USAID and Andrei Shleifer who orchestrated the oligarchic network in Russia that was later removed and exiled by Putin ."
EN_UA_016012.txt,Wladimir Klitschko,Protagonist,['Martyr'],protagonist,Exploited,"Arsenal man Zinchenko also stated ARSENAL star Oleksandr Zinchenko would fight for his country on the front line much like fellow sports stars Wladimir Klitschko , Oleksandr Usyk and Vasyl Lomachenko ."
EN_CC_200144.txt,White House,Antagonist,['Conspirator'],protagonist,Exploited,"Following its Friday announcement that its pulling the plug on several liquefied natural gas ( LNG ) projects in the name of so called climate change , the White House released a WHAT THEY ARE SAYING press release the following day that included remarks from left wing climate activists and organizations celebrating the administrations continued war on efficient sources of energy and the American consumer . In CEF Saturday release , the White House specifically highlighted Climate Defiances Jan. 26 tweet celebrating the administrations monumental decision to ax the aforementioned LNG projects . The White House is amplifying the White House Twitter account . The White House is amplifying the White House Twitter account . According to InfluenceWatch , on April 29 , Climate Defiance members created a blockade to prevent elected officials from attending the White House Correspondents Dinner at the Washington Hilton , hoping to see [ the president ] and demand an end to leasing public lands for fossil fuel projects ."
EN_UA_002531.txt,Klitschko,Protagonist,['Martyr'],protagonist,Foreign Adversary,"Kyiv Mayor Vitali Klitschko has promised Kyiv Mayor Vitali Klitschko is ready to fight following reports of multiple Ukrainian mayors being kidnapped by the invading Russian military . Klitschko , who was a highly regarded world heavyweight boxing champion before entering politics , insisted during a Fox News interview on Monday that any Russian soldiers who hope to capture Kyiv Mayor Vitali Klitschko would find that their task was not easy . I am ready to fight , Klitschko said after America Reports host John Roberts asked America Reports host John Roberts about a potential kidnapping attempt . Klitschko suggested that the kidnappings were part of a pattern of un human Russian troops choosing to ignore the international rules of war , noting that mayors are civilian targets . War also has rules , said Klitschko . Russia actually against all rules , Klitschko continued . Following Russian bombing campaigns on Monday , the Kyiv mayor surveyed scenes of damage in the city alongside the Kyiv mayor brother Wladimir Klitschko , who is also a former world heavyweight boxing champion . That what Russia war against the civilians looks like , Wladimir Klitschko said while standing in the rubble in a video uploaded to Twitter ."
EN_CC_300040.txt,Gavin Newsom,Protagonist,['Rebel'],antagonist,Instigator,"Californias governor , Gavin Newsom , accused the oil industry of lying days after the states Attorney General filed a lawsuit against five Big Oil majors for downplaying climate change risks ."
EN_UA_104859.txt,GUR,Antagonist,['Terrorist'],protagonist,Terrorist,"About that , it shouldnt be forgotten that Ukraines military intelligence service GUR is the chief suspect of Russias investigation into what became one of the worst terrorist attacks in Ukraines military intelligence service GUR history , thus meaning that the portion of Burismas $ 6 million bribe that made its way into their hands likely financed part of it . Thats already scandalous enough , but Derkach shared even more details about the other indirect consequences of this cover up into the First Sons illicit activities , adding that some GUR linked figures have been connected to the Western narrative about September 2022s Nord Stream terrorist attack . The dirt that Derkach shared about Hunters Burisma corruption scandal , not to mention its newly revealed third order effects that led to the brutal killing of civilians halfway across the world after part of his companys bribe made its way into GURs hands , made his an enemy of the US Government ."
EN_UA_013617.txt,ICC,Antagonist,['Corrupt'],protagonist,Rebel,"But late last week , on the eve of a Russia China leadership summit in Moscow , Europes International Criminal Court ( ICC ) in the Hague issued an arrest warrant for Russian President Vladimir Putin , the man who controls the worlds largest nuclear arsenal , whose striking power is further enhanced by its revolutionary hypersonic delivery systems . The charges against Putin were that Russian President Vladimir Putin , the man who controls the worlds largest nuclear arsenal , whose striking power is further enhanced by its revolutionary hypersonic delivery systems had ordered the humanitarian evacuation of children from the dangerous Ukraine warzone , and the ICC also ordered the arrest of Maria Lvova Belova , the Russian Commissioner for Childrens Rights . Yet oddly enough , no ICC action had ever been taken against American Secretary of State Madeleine Albright , who had famously declared in 1996 that the deaths of 500,000 Iraqi children brought about by the American economic sanctions she supported was worth it . Indeed , in 2016 National Security Advisor John Bolton leveled harsh threats against ICC judges if they dared take legal action against any Americans accused of torture and murder , and many have noticed the strange lack of ICC even handedness over the years ."
EN_CC_200342.txt,Espen Barth Eide,Antagonist,['Incompetent'],protagonist,Rebel,"There Are Solid Rational Reasons For their latest deal , Say Supreme Overlords Of The WEF ) But the funniest comment of the week came from Norways minister of Foreign Affairs , Espen Barth Eide , who said : It is the first time that the world unites around such a clear text on the need to transition away from fossil fuels ."
EN_UA_003579.txt,World Trade Organization,Protagonist,['Peacemaker'],protagonist,Instigator,"It is critical to quickly provide support for food insecure countries in a coordinated manner , the heads of the IMF , World Bank , World Trade Organization and UN World Food Program said in a joint statement ."
EN_CC_100106.txt,Al Gore,Antagonist,['Deceiver'],antagonist,Corrupt,"Global Warming fraud Al Gore made a new climate change prediction once we get to true net zero . Al Gore made the new Global Warming prediction from Davos as Al Gore sat outside in the freezing cold weather with a snowy backdrop . The good news is that once we get to true net zero and stop adding , the temperatures will stop going up almost immediately , with a lag of as little as three years , Al Gore said without providing any evidence whatsoever to back up Al Gore new timeline . pic.twitter.com/4dlCEzGMwx On December 13 , 2008 , junk scientist Al Gore predicted the North Polar Ice Cap would be completely ice free in five years . This wasnt the only time Al Gore made Al Gore ice free prediction . Al Gore also made the same prediction in 2009 . At least 8 Dire Predictions from Al Gores movie never occurred not even close . But Al Gore is repeatedly given a platform to fearmonger and make one prediction after another ."
EN_UA_028103.txt,Armin Papperger,Innocent,['Victim'],protagonist,Foreign Adversary,"Top German government and political figures have reacted with outrage to a CNN report alleging that Russian intelligence had plotted to assassinate Armin Papperger , who is the head of Germany biggest arms company Rheinmetall . the bombshell CNN report published late this past week detailed further that The plan to kill Armin Papperger , a white haired goliath who has led the German manufacturing charge in support of Kyiv , was the most mature . Why is Rheinmetall CEO Armin Papperger a target ? Papperger Armin Papperger , who is the head of Germany biggest arms company Rheinmetall has since described to the Financial Times that German authorities had imposed a great deal of security around my person and he now considered to be the most highly protected private citizen in all of Germany ."
EN_UA_016012.txt,Vladimir Putin,Antagonist,['Tyrant'],protagonist,Foreign Adversary,Russian president Vladimir Putin sent troops into Ukraine in February 2022 .
EN_CC_200104.txt,Sean Seddon,Antagonist,['Corrupt'],protagonist,Exploited,"In an appeal to authority , without identifying any specific sources , Esme Stallard , climate and science reporter , with the assistance of all purpose hack Sean Seddon , tell us that meteorologists say the wet and cool weather is due to the position of the jet stream , a core of strong winds sitting about five to seven miles above the Earths surface , and which dictate much of the UKs weather ."
EN_UA_101067.txt,RIA Novosti,Antagonist,['Deceiver'],antagonist,Exploited,"The flow of pro Russian messages has noticeably declined at TikTok , with the most popular account being state backed news agency RIA Novosti , which is known for false or discredited claims , such as the alleged existence of secret bioweapons labs in Ukraine ."
EN_UA_011260.txt,European Union,Antagonist,['Conspirator'],antagonist,Foreign Adversary,"Russia is no coincidence that the European Union finances arms supplies to Kyiv through the European Peace Fund , without even thinking about how blasphemous Russia sounds and looks ."
EN_UA_016012.txt,Oleksandr Usyk,Protagonist,['Martyr'],protagonist,Guardian,"Arsenal man Zinchenko also stated ARSENAL star Oleksandr Zinchenko would fight for his country on the front line much like fellow sports stars Wladimir Klitschko , Oleksandr Usyk and Vasyl Lomachenko ."
EN_CC_200073.txt,BlackRock,Antagonist,['Bigot'],protagonist,Rebel,"[ FLORIDA ] [ … ] State Chief Financial Officer Jimmy Patronis announced Thursday that Florida will immediately freeze about $ 1.43 billion in long term securities and about $ 600 million in short term overnight investments managed by BlackRock because of the firms use of Environmental , Social , and Governance standards — known as ESG . Patronis in a prepared statement said Florida Chief Financial Officer Jimmy Patronis does nt trust BlackRocks ability to deliver and BlackRock CEO Larry Fink is on a campaign to change the world . Whether stakeholder capitalism , or ESG standards , are being pushed by BlackRock for ideological reasons , or to develop social credit ratings , the effect is to avoid dealing with the messiness of democracy , Patronis said . Im glad Florida followed West Virginias lead in pulling money away from BlackRock . Florida now joins a growing list of states who have moved money out of BlackRock ."
EN_UA_DEV_216.txt,Europe,Antagonist,['Incompetent'],protagonist,Victim,"The single or biggest loser of the Russia Ukraine conflicts which triggered EU sanctions against Russia is Europe and the U.S. is the winner of the conflicts , said Hungarian Prime Minister Viktor Orban , reiterating Hungarian Prime Minister Viktor Orban stand in an interview with Hungarian television on Friday . Orban previously said that Europe , for Europe ally the U.S. , gave up Russian energy and was forced to pay 5 to 10 times of fee for energy , which had also driven up inflation . Since the outbreak of the Ukraine conflict , Europe has encountered a severe energy crisis . Bloomberg reported that Europe lost one trillion U.S. dollars by rejecting Russian energy while the U.S. is selling the U.S. LNG to Europe at three to four times the price in the U.S. , which drew criticism from French President Emmanuel Macron , saying it is a practice that is not what true friends would do and must stop . Hungarian Foreign Minister Peter Szijjarto had said the beneficiary of Europe recession is the U.S."
EN_UA_026142.txt,Bogdan Syrotiuk,Innocent,['Scapegoat'],antagonist,Corrupt,Our comrade Bogdan Syrotiuk of the Young Guard of Bolshevik Leninists has been detained by the fascistic Zelensky government in Ukraine earlier this month on false accusations of being a Russian agent .
EN_UA_013710.txt,Max Boot,Antagonist,"['Bigot', 'Deceiver']",antagonist,Corrupt,"In America , the scurrilous neocon and warmonger propagandist Max Boot weighed in on the meaningless and unenforcible decision to arrest President Putin ."
EN_CC_100106.txt,Al Gore,Antagonist,['Incompetent'],antagonist,Corrupt,"Global Warming fraud Al Gore made a new climate change prediction once we get to true net zero . Al Gore made the new Global Warming prediction from Davos as Al Gore sat outside in the freezing cold weather with a snowy backdrop . The good news is that once we get to true net zero and stop adding , the temperatures will stop going up almost immediately , with a lag of as little as three years , Al Gore said without providing any evidence whatsoever to back up Al Gore new timeline . pic.twitter.com/4dlCEzGMwx On December 13 , 2008 , junk scientist Al Gore predicted the North Polar Ice Cap would be completely ice free in five years . This wasnt the only time Al Gore made Al Gore ice free prediction . Al Gore also made the same prediction in 2009 . At least 8 Dire Predictions from Al Gores movie never occurred not even close . But Al Gore is repeatedly given a platform to fearmonger and make one prediction after another ."
EN_UA_300139.txt,Mykola Stefanchuck,Antagonist,['Corrupt'],protagonist,Corrupt,"Relatives of the Ukrainian parliamentarian also appear to be involved in such activities , as a large network of private companies is legally registered in the name of people close to him , such as him brother , Mykola Stefanchuck , and him wife , Marina Stefanchuk ."
EN_UA_100688.txt,Vladimir Putin,Antagonist,['Instigator'],antagonist,Instigator,"Russian Vladimir Putin , craving bloody revenge for the sinking , then ordered a brutal new bombing campaign promising more strikes against the Ukrainian capital ."
EN_UA_300142.txt,Vladimir Putin,Antagonist,['Tyrant'],antagonist,Foreign Adversary,Mr. Deripaskas sanctions were upheld by the U.S. District Court for the District of Columbia after the court found evidence FBI counterintelligence official had acted as an agent for Russian President Vladimir Putin .
EN_UA_015962.txt,Vyacheslav Gladkov,Protagonist,['Guardian'],protagonist,Guardian,"The governor of the Belgorod region , Vyacheslav Gladkov , told residents that to ensure safety of citizens in the region , a counter terrorist regime has been introduced ."
EN_UA_013344.txt,Zhirnov,Protagonist,['Rebel'],protagonist,Tyrant,"Sergei Zhirnov claims to have served alongside the Russian tyrant in the KGB intelligence service of the former Soviet Union , which is now known as the FSB . Zhirnov said Vladimir Putin had believed until now that claims of Putin using doppelgangers were conspiracy theories . Zhirnov told Ukrainian TV that a totally different Putin pops up with a wider face as if Vladimir Putin bloated in 24 hours . Zhirnov is now exiled in France and was a former classmate of Putin at KGB Red Flag Institute , a spy training centre ."
EN_UA_014014.txt,IMF,Antagonist,['Tyrant'],antagonist,Rebel,"During his first state visit to China since taking office in January , Lula also lashed out the International Monetary Fund ( IMF ) and criticised the outsize role of the greenback in global trade . Hitting out at the IMF , Lula alluded to accusations the global lenders overly harsh spending cuts on cash strapped countries like Brazils neighbour Argentina in exchange for bailout loans . No bank should be asphyxiating countries economies the way the IMF is doing now with Argentina , or the way the IMF did with Brazil for a long time and every third world country , he said . No leader can work with a knife to the IMF throat because ( their country ) owes money , he added ."
EN_CC_100106.txt,Al Gore,Antagonist,['Deceiver'],antagonist,Corrupt,"Global Warming fraud Al Gore made a new climate change prediction once we get to true net zero . Al Gore made the new Global Warming prediction from Davos as Al Gore sat outside in the freezing cold weather with a snowy backdrop . The good news is that once we get to true net zero and stop adding , the temperatures will stop going up almost immediately , with a lag of as little as three years , Al Gore said without providing any evidence whatsoever to back up Al Gore new timeline . pic.twitter.com/4dlCEzGMwx On December 13 , 2008 , junk scientist Al Gore predicted the North Polar Ice Cap would be completely ice free in five years . This wasnt the only time Al Gore made Al Gore ice free prediction . Al Gore also made the same prediction in 2009 . At least 8 Dire Predictions from Al Gores movie never occurred not even close . But Al Gore is repeatedly given a platform to fearmonger and make one prediction after another ."
EN_UA_026142.txt,Scholz,Antagonist,['Instigator'],antagonist,Corrupt,"One might consider that the imperialist leaders — Biden , Sunak , Macron and Scholz — are criminally insane as they drag the planet towards nuclear conflagration ."
EN_UA_100411.txt,Blinken,Antagonist,['Deceiver'],protagonist,Foreign Adversary,"What Putin destroyed , Russia should must pay to rebuild , Secretary of State Antony Blinken said . Like an earlier generation of interventionists , Blinken cites the Pottery Barn rule You Break It , State Antony Blinken Own It to explain an aggressors moral obligation to rebuild . Blinken and the politicians talk about We categorical imperative in Ukraine , how the world relies on America to defend democracy and protect the rules based order ."
EN_UA_026697.txt,von der Leyen,Antagonist,['Corrupt'],protagonist,Exploited,"European Commission President Ursula von der Leyen warned last week that Russia will ramp up Russia meddling ahead of next months parliamentary elections , which preceded European Commission Vice President Vera Jourova assessing that theyd be a test of the blocs disinformation resilience . the European Parliament admittedly cant with that in mind that Eurocrats like von der Leyen and Jourova are fearmongering about Russian meddling since they want to preemptively discredit this potential outcome ."
EN_CC_200221.txt,Gorbachev,Antagonist,['Conspirator'],protagonist,Conspirator,"Shortly before the fall of the Soviet Union , Gorbachev , Al Gore and Carl Sagan were working together to push the global warming scam . Shortly before the fall of the Soviet Union , Gorbachev , Al Gore and Carl Sagan were working together to push the global warming scam ."
EN_UA_100864.txt,Putin,Antagonist,['Foreign Adversary'],antagonist,Foreign Adversary,"The goal of the present war against Ukraine is to turn Ukraine land , Ukraine people , Ukraine lives , Ukraine resources into a weapon against you , against the international rules based order , Zelensky said , also seeking to portray a pattern of Putin aggression from Georgia to Syria to Moldova ."
EN_UA_300073.txt,West,Antagonist,['Saboteur'],antagonist,Saboteur,"Apart from these actions , the West sabotaged the implementation of the part of the deal related to the Russian interests ."
EN_CC_100004.txt,Al Gore,Antagonist,['Deceiver'],protagonist,Instigator,"In his book An Inconvenient Truth : The Crisis of Global Warming , Al Gore attempted to persuade everyone that the globe was overheating ."
EN_UA_012803.txt,Kremlin,Antagonist,['Deceiver'],protagonist,Exploited,Now the panicked Russian leader has desperately classified medical files that reveal an apparent cancer battle as PANICKED Vladimir Putin fears a coup inside the Kremlin . The move is likely to increase speculation that the Kremlin is hiding the truth about Putins health during the war against Ukraine . The Kremlin insists that Putin is healthy . It comes after the former head of MI6 suggested said there could be a coup inside the Kremlin to oust Putin but the mechanisms for political change in Russia are fragile . There could be a coup inside the Kremlin .
EN_UA_300009.txt,Bashkort,Protagonist,"['Rebel', 'Guardian']",antagonist,Terrorist,"Russian riot police clashed with protesters in Bashkortostan following the sentencing of rights activist Fail Alsynov to four years in a penal colony . Law enforcers used stun grenades in Baymak , Bashkortostan , Russia . Alsynov was a leader of Bashkort , a grassroots movement focused on preserving Bashkir ethnic identity , which was banned as extremist in 2020 ."
EN_UA_002991.txt,Marina Ovsyannikova,Protagonist,"['Rebel', 'Martyr']",antagonist,Foreign Adversary,"Marina Ovsyannikova told reporters Marina Ovsyannikova was not allowed to sleep while held in police custody and that she was interrogated for 14 hours . In a video recorded earlier , Marina Ovsyannikova urged Russians to join anti war protests and said that Russia is the aggressor country and one person , Vladimir Putin , solely bears responsibility for that aggression . Ovsyannikova , whose father is Ukrainian and Marina Ovsyannikova mother Russian , spent the night in police custody . The court ordered Marina Ovsyannikova to pay a fine of 30,000 rubles ( about $ 270 ) on charges of organizing unsanctioned actions for her call to take part in demonstrations against the war ."
EN_UA_300006.txt,Joe Biden,Antagonist,"['Conspirator', 'Incompetent']",protagonist,Corrupt,President Joe Biden is refusing to fold a losing hand as President Joe Biden bets with Ukrainian lives and U.S. taxpayer money .
EN_CC_200221.txt,Al Gore,Antagonist,['Conspirator'],protagonist,Conspirator,"Shortly before the fall of the Soviet Union , Gorbachev , Al Gore and Carl Sagan were working together to push the global warming scam . Shortly before the fall of the Soviet Union , Gorbachev , Al Gore and Carl Sagan were working together to push the global warming scam . and that after the end of the USSR this all somehow resulted in the ( typical ) looting Russia on a massive scale with the help of Al Gores buddy Larry Summers , USAID and Andrei Shleifer who orchestrated the oligarchic network in Russia that was later removed and exiled by Putin ."
EN_CC_100013.txt,Bill Gates,Antagonist,"['Deceiver', 'Corrupt']",antagonist,Exploited,"Bill Gates has the right to fly around the world on private jets while normal people are forced to live in 15 minute cities without freedom of travel , according to Bill Gates Bill Gates , who told the BBC he is doing much more than anybody else to fight climate change . Gates claimed that because Bill Gates continues to spend billions of dollars on climate change activism , his carbon footprint isnt an issue . Watch : Earlier this year , Gates flew around Australia on board Bill Gates $ 70 million dollar luxury private jet lecturing people about climate change and ordering people to stop flying on planes . Elsewhere during the carefully constructed interview , Gates said Bill Gates was surprised that he was targeted by conspiracy theorists for pushing vaccines during the pandemic . While the BBC interview was set up to look like Gates was being challenged or grilled , Bill Gates wasnt asked about his close friendship with the elite pedophile Jeffrey Epstein ."
EN_CC_200144.txt,Amy Klobuchar,Innocent,['Victim'],antagonist,Foreign Adversary,"The organizations members harassed Sen. Amy Klobuchar , D Minn. , at a book launch event in May and blocked traffic and protested outside Senate Majority Leader Chuck Schumers New York City residence later that same month ."
EN_CC_200092.txt,NOAA,Antagonist,"['Incompetent', 'Deceiver']",protagonist,Exploited,"The National Oceanic and Atmospheric Administration ( NOAA ) uses data from NOAA system of temperature stations erected across the nation to predict what the temps will be in the future . The National Oceanic and Atmospheric Administration ( NOAA ) use what is called the United States Historical Climatology Network ( USHCN ) , which has physical stations all over the country . But , the problem is , a large number of the stations The National Oceanic and Atmospheric Administration ( NOAA ) claim to be using do nt even exist . So , how does NOAA use temperature data that does nt exist ? NOAA fabricates temperature data for more than 30 percent of the 1,218 USHCN reporting stations that no longer exist . NOAA still records data from these ghost stations by taking the temperature readings from surrounding stations , and recording their average for the ghost station , followed by an E , for estimate ."
EN_UA_300053.txt,Nikolay Solsky,Antagonist,['Corrupt'],protagonist,Corrupt,"Philippot also pointed to a recent corruption scandal involving Ukrainian Agriculture Minister Nikolay Solsky , who is accused of illegally appropriating state land worth nearly € 6.9 million ( $ 7.4 million ) ."
EN_CC_300040.txt,ConocoPhillips,Antagonist,['Deceiver'],protagonist,Rebel,"The big polluters referred to in the post include Exxon , Chevron , BP , Shell , and ConocoPhillips , Reuters reported ."
EN_UA_026142.txt,Bogdan,Protagonist,['Martyr'],antagonist,Rebel,"Our comrade Bogdan Syrotiuk of the Young Guard of Bolshevik Leninists has been detained by the fascistic Zelensky government in Ukraine earlier this month on false accusations of being a Russian agent . Bogdan has courageously opposed the war in Ukraine , along with Bogdan comrades in Russia , denounced both the Ukrainian and Russian regimes and fought for the unity of the Ukrainian and Russian working class ."
EN_UA_100688.txt,Kremlin,Antagonist,['Instigator'],antagonist,Victim,Russia latest military humiliation comes as the Kremlin redeploys forces eastward after a disaster campaign to take the capital Kyiv .
EN_CC_100036.txt,NASA,Antagonist,['Conspirator'],protagonist,Rebel,"The idea was proposed via a study conducted by the National Oceanic and Atmospheric Administration ( NOAA ) , and serves as a collaboration between NOAA and NASA , but has not been put into practice . A NASA spokesperson denied the claims validity in an email to Check Your Fact . A fresh group of NASA astronauts who just completed basic training will participate in the first Boeing Starliner test launch in May , according to Space.com . Both Lead Stories and USA Today debunked the claim in Mar. 8 and Mar. ( RELATED : No , 80 Percent Of Texas Cattle Grazing Land Was Not Destroyed By Recent Fires ) Additionally , the claim is neither referenced on NASAs website nor The claim verified social media accounts . NASA Spokesperson Allard Beutel denied the claims validity in an email to Check Your Fact . As this was a study , NASA is not planning to inject ice into the stratosphere , Beutel said ."
EN_CC_300040.txt,Shell,Antagonist,['Deceiver'],protagonist,Exploited,"The big polluters referred to in the post include Exxon , Chevron , BP , Shell , and ConocoPhillips , Reuters reported ."
EN_UA_017831.txt,Vladimir Putin,Antagonist,['Foreign Adversary'],antagonist,Foreign Adversary,"my really do believe that if Vladimir Putin and the Russian military were to overrun Ukraine , and the Russian military wouldnt be too long before they cross the border where our men and women would be required to fight , Pence , an outspoken backer of the Ukrainian war effort and providing US military support for the country , told NBC News in June ."
EN_UA_024321.txt,Yulia Navalnaya,Protagonist,['Rebel'],antagonist,Rebel,"Yulia Navalnaya , the wife of deceased opposition activist Alexei Navalny , is urging mass protests against President Putin as President Putin stands of the verge of winning another six year term as president , an outcome quite obvious to all observers . Yulia Navalnaya , the wife of deceased opposition activist Alexei Navalny calling on Russians to disrupt the final day of voting in what been dubbed noon against Putin ."
EN_UA_300053.txt,Zelensky,Antagonist,"['Incompetent', 'Deceiver']",antagonist,Rebel,"A top French politician has claimed that a large part of Western aid to Kiev is being embezzled by Ukrainian officials , despite President Zelenskys assurances that a large part of Western aid to Kiev is being used in the fight against Russia . Florian Philippot , leader of the Patriots ( Les Patriotes ) party and a long time critic of Western assistance to Ukraine has alleged that Zelensky was lying when Zelensky claimed that all US aid to Zelensky country goes to the battlefield . In a social media post on Friday Zelensky wrote : In reality a large part is diverted and goes into corruption ! RT reports : Zelensky noted Kievs admission last month that Kievs admission had not received € 16 billion ( $ 17.1 billion ) in aid collected by Poland and the European Commission . Ukrainian Prime Minister Denis Shmigal claimed Zelensky had no idea what happened to the funds . Zelensky added , calling for the conflict to be resolved as soon as possible ."
EN_CC_200254.txt,Schumer,Antagonist,['Deceiver'],protagonist,Peacemaker,"Despite Senate Majority Leader Chuck Schumers reassurances that there is nothing to be concerned about , just last week President Donald Trumps home state of New York prohibited gas stoves . Nobody is taking away your gas stove , Schumer tweeted in early February ."
EN_UA_002668.txt,Putin,Antagonist,['Deceiver'],protagonist,Martyr,"MAD Vlad Putin may abandon plans to capture Kyiv as countless Russian soldiers would be killed , spooks now believe . They said Putin forces were getting bogged down around the outskirts of Kyiv after suffering ambushes by heroic Ukrainians . As many as 7,000 Russian troops have been killed in the bloody fighting so far as Putin battleplan continues to fall apart . Soldiers fed Putin lie that Soldiers fed Putin lie that they would be welcomed as liberators would be welcomed as liberators are struggling to occupy cities because of resistance . Soldiers fed Putin lie that they would be welcomed as liberators added Russia would likely resort to brutalise the population and destroy the cities to save face . Failure to completely capture a single Ukrainian is humiliating Putin who has lost four top generals and has not achieved a strategic breakthrough at any point ."
EN_CC_200105.txt,Farmers Defence Force,Protagonist,"['Rebel', 'Guardian']",protagonist,Rebel,Breitbart report : Farmers Defence Force leader Mark Van den Oever announced this week that Dutch farmers will once again take to the streets after the government expressed Netherlands government intentions to adopt the plan presented by former deputy prime minister Johan Remkes to meet the nitrogen standards demanded by the European Union . The Farmers Defence Force leader said that ministers have ignored the concerns of farmers and that the globalist government of Prime Mnister Mark Rutte imposes far too much on businesses .
EN_CC_100136.txt,Daily Stormer,Antagonist,['Bigot'],antagonist,Bigot,"In addition to being a reaction to those debunking the graphs false and misleading claims , the GWPFs efforts to distance themselves from the inaccurate data comes one day after neo Nazi website the Daily Stormer featured a story using the same graph with the headline the same graph with the headline Colder Now Than When Al Gore Won the Nobel Prize for Kook Theory in 2007 . Headed over to Daily Stormer to see just how bad the #charlottesville Nazis site is . Daily Stormer bad . But wasnt surprised to see Daily Stormer 4th story … pic.twitter.com/IOft4omAWV Yep ."
EN_CC_200337.txt,Claire Nasir,Antagonist,['Deceiver'],protagonist,Exploited,"The claim was made by senior Met Office meteorologist Claire Nasir on January 22nd on BBC 5 Live Breakfast in the aftermath of Storm Isha , and led to a freedom of information request for an explanation by investigative journalist Paul Homewood . Of course these remarks by Claire Nasir are just the latest in a long line of scares that are being spread by state funded operations promoting the collectivist Net Zero project ."
EN_UA_027676.txt,Putin,Antagonist,['Tyrant'],antagonist,Foreign Adversary,"It comes as the head of Kyiv national security council said Putin could demand a tactical nuclear weapon be used if Russia army is beaten in Ukraine . It comes as Ukrainian president Volodymyr Zelensky yesterday accused Russia of not wanting peace , after Putin said Jens Stoltenberg , the 13th secretary general of Nato would only accept a ceasefire if Ukraine agreed to halt its NATO ascension plans . The conference saw the vast majority of the 90 nations who attended sign a communique in support of Ukraine sovereignty , and also called for Putin to return children stolen during the invasion ."
EN_UA_300005.txt,Orbán,Protagonist,['Peacemaker'],protagonist,Rebel,"Meloni betrays Orbán ? Italian press reports she rejected Hungarys Fidesz party joining the ECR group in the EU parliament A report from Italy claims that Italian Prime Minister Giorgia Meloni has rejected Hungarian Prime Minister Viktor Orbáns efforts to join the European Conservatives and Reformists ( ECR ) group in the European Parliament . However , according to Italian press outlet Corriere della Sera , Meloni sees more disadvantages than advantages to Orbán joining the group . One of the main sticking points is Orbáns pro peace position on the war in Ukraine . Among the parties belonging to the group are Polands Law and Justice ( PiS ) , who have also shunned Orbáns views on the war in Ukraine . The stance of other parties may have also played a role in Melonis decision to exclude Orbán from the group . It is unclear how Orbán and Orbán Fidesz party will react to Melonis rejection ."
EN_CC_200245.txt,Joe Biden,Antagonist,['Deceiver'],antagonist,Exploited,"… Sen. Tommy Tuberville : Climate Change is the Biggest Hoax in the World Would Say 25 % of Budget Goes to It ( VIDEO ) Alabama Senator Tommy Tuberville joined Steve Bannon on The War Room on Friday following Joe Bidens incredibly partisan and completely dishonest State of the Union Address to the American people last night in Washington DC . I think hes right behind Joe Biden , and hes pushed this narrative along with these money grabbers like Clinton and Gore and all the Democrats ."
EN_CC_200218.txt,Biden,Antagonist,['Conspirator'],antagonist,Corrupt,Your tax dollars are working to prop up a toxic and unreliable energy source under the Biden administration .
EN_UA_103025.txt,Joe Biden,Antagonist,['Incompetent'],protagonist,Exploited,"So , Joe Biden can madate we will openly defy gravity by 2050 ."
EN_CC_200144.txt,CEF,Antagonist,['Corrupt'],protagonist,Rebel,"According to InfluenceWatch , much of the organizations funding comes from the Climate Emergency Fund ( CEF ) , a nonprofit that channels money to groups engaged in climate activism . CEF has previously received funding from former Secretary of State Hillary Clintons Onward Together , liberal activist Abigail Disney , and oil heiress Aileen Gettys Aileen Getty Foundation . In CEF Saturday release , the White House specifically highlighted Climate Defiances Jan. 26 tweet celebrating the administrations monumental decision to ax the aforementioned LNG projects ."
EN_CC_100012.txt,World Economic Forum,Antagonist,['Conspirator'],antagonist,Instigator,The World Economic Forum in Davos has ordered global authorities to radically reduce the number of white people in the world by 2030 .
EN_CC_200289.txt,IPCC,Antagonist,['Deceiver'],antagonist,Corrupt,"The truth that IPCC and NOAA do not want people to know includes the fact that CO2 breaks down into three different molecules when combined with water . This means that IPCC and NOAA are lying about CO2 acidifying the world oceans when ocean waters actually contain less than one percent CO2 . One of the other myths being spread by IPCC and NOAA involves the false claim that acidified ocean water , supposedly caused by too much CO2 , is causing the shells of ocean creatures to dissolve . Knowing the real science , I can no longer trust the IPCC or NOAA acidification alarmism misinformation ."
EN_UA_001032.txt,Joe Biden,Protagonist,['Guardian'],antagonist,Foreign Adversary,Joe Biden and Boris Johnson condemned the move as an invasion and slapped sanctions on Russian banks and Putin billionaire cronies .
EN_CC_100035.txt,Soros,Antagonist,['Conspirator'],antagonist,Conspirator,"This is not about the Climate its about Big Green Brother in control of its Lives Gates and Soros are just two of the Enemy of Humanity Before settlers from the new world reduced Gates and Soros numbers , American Bison in what is now the US , commonly referred to as buffalo , emitted almost as much methane as cattle do today ."
